2022-07-14 23:56:52+00:00,1547731889082941441,"Penarth, South Wales",Ceri Saboteur 💙 #NHS #FBPE #dogooder🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺🇬🇧,"b""RT @pcaruanagalizia: NEW: A national security risk unseen since the Profumo Affair.\n\nWho accompanied Boris Johnson to a former KGB agent's\xe2\x80\xa6"""
2022-07-14 23:56:48+00:00,1547731874314719232,,Joanna Gagne,b'RT @kylenabecker: Breaking News.\xf0\x9f\x9a\xa8\n\nEstonian prime minister Kaja Kallas has just resigned.\n\nThis follows upon the resignation announcements\xe2\x80\xa6'
2022-07-14 23:56:48+00:00,1547731872850972674,France,Crollalanza,b'RT @spriteer_774400: Mario Draghi became the second world leader to step down days after meeting Erdogan. The first was Boris Johnson.'
2022-07-14 23:56:47+00:00,1547731868614660096,,Ilona,b'RT @peterjukes: How did Foreign Secretary Boris Johnson react to early revelations of Putin\xe2\x80\x99s great information war? All the evidence sugge\xe2\x80\xa6'
2022-07-14 23:56:47+00:00,1547731867939377153,Lost in space,AgNCanada ⭈ Fighting for Truth & Justice CA/USA,b'RT @kylenabecker: Breaking News.\xf0\x9f\x9a\xa8\n\nEstonian prime minister Kaja Kallas has just resigned.\n\nThis follows upon the resignation announcements\xe2\x80\xa6'
2022-07-14 23:56:39+00:00,1547731833340588032,,sage !,"b""RT @F3MALEROBB3RY: young boris pavlikovsky is something really personal and special to me, u can't understand"""
2022-07-14 23:56:38+00:00,1547731829146656768,"Tokyo-to, Japan",Revuigon,b'RT @kylenabecker: Breaking News.\xf0\x9f\x9a\xa8\n\nEstonian prime minister Kaja Kallas has just resigned.\n\nThis follows upon the resignation announcements\xe2\x80\xa6'
2022-07-14 23:56:30+00:00,1547731797340917760,,RosieB 💙💛😷🐕🤿💦🌞🏎,b'RT @bbcquestiontime: \xe2\x80\x9cI don\xe2\x80\x99t know why you stayed in post so long? You knew he was a wrong \xe2\x80\x98un\xe2\x80\x9d\n\n\xe2\x80\x9cThe prime minister said.. give me a chanc\xe2\x80\xa6'
2022-07-14 23:56:29+00:00,1547731791154278403,"Dartford, Kent",Lorraine Harmer,b'RT @JamesMelville: \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 UK: Boris Johnson resigns\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb9 Italy: Mario Draghi\xc2\xa0offers resignation\n\xf0\x9f\x87\xb1\xf0\x9f\x87\xb0 Sri Lanka: President Gotabaya Rajapaksa agrees\xe2\x80\xa6'
2022-07-14 23:56:25+00:00,1547731775857668098,,eleanor odonnell,"b""RT @Iain643: Just imagine now the reaction from #bbcgms @BBCRadioScot if Scotland changed it's leader quicker than Boris Johnson changed hi\xe2\x80\xa6"""
2022-07-14 23:56:24+00:00,1547731773559148544,United Kingdom,Muzzafan 🇬🇧🇺🇦,b'DIRTY DOUGIE: Boris Johnson \xe2\x80\x98THREATENED\xe2\x80\x99 into resigning by Tory close to Rishi Sunak \xc2\xa0 https://t.co/czPN7dgQhB via @politicalite'
2022-07-14 23:56:24+00:00,1547731770841280512,Sussex,Barbara Roscoe,b'RT @Harley_Tory: Retweet if you think Boris was stitched up by the British news media who have an agenda to some how get us dragged back in\xe2\x80\xa6'
2022-07-14 23:56:23+00:00,1547731766651129859,,Peter Morgan,b'RT @mrjoelclark: Superb by @EdwardDocx \n\nhttps://t.co/E1C9RnR2Q8'
2022-07-14 23:56:21+00:00,1547731758514262017,Scotland Never Britain,Iain🏴󠁧󠁢󠁳󠁣󠁴󠁿 Els tories surten d'Escòcia,"b""RT @Iain643: Just imagine now the reaction from #bbcgms @BBCRadioScot if Scotland changed it's leader quicker than Boris Johnson changed hi\xe2\x80\xa6"""
2022-07-14 23:56:21+00:00,1547731757155225600,,Moody Steve ●,b'RT @UKRegulator: Don\xe2\x80\x99t let Boris Johnson have another chance to abuse the honours system.  Please sign and circulate as widely as you can t\xe2\x80\xa6'
2022-07-14 23:56:20+00:00,1547731755389489159,"Glasgow, Scotland",Graham Maloney,b'RT @GrahamMaloney8: @mgoldenmsp Out performing rest of the unequal union during these times when covid etc rampant because of herd immunity\xe2\x80\xa6'
2022-07-14 23:56:13+00:00,1547731727497318400,"Yorkshire, European Union",Peter Howells #JohnsonOut #FBPE #NotMovingOn 🇪🇺,"b'RT @peterjukes: Thread: \n\nGiven [Putin\xe2\x80\x99s campaign of espionage and infiltration, designed to cause destruction to Britain\xe2\x80\x99s prestige and in\xe2\x80\xa6'"
2022-07-14 23:56:12+00:00,1547731722971713536,North Carolina,Steph,b'RT @kylenabecker: Breaking News.\xf0\x9f\x9a\xa8\n\nEstonian prime minister Kaja Kallas has just resigned.\n\nThis follows upon the resignation announcements\xe2\x80\xa6'
2022-07-14 23:56:11+00:00,1547731717128986628,,Donna Foxall,"b""RT @andrewgpoole: At age 74, I've seen a lot of Prime Ministers, but none have matched Boris for the thrill of the ride! #NeverRishi"""
2022-07-14 23:56:07+00:00,1547731699009654785,Scotland.,O'Maoilbheannachta,b'RT @peterjukes: How did Foreign Secretary Boris Johnson react to early revelations of Putin\xe2\x80\x99s great information war? All the evidence sugge\xe2\x80\xa6'
2022-07-14 23:56:07+00:00,1547731698481147905,,Oliver Darko,"b""Last week UK's prime minister Boris Johnson announced he will resign somewhere in September. Since then he can't ev\xe2\x80\xa6 https://t.co/K5Wt17jafo"""
2022-07-14 23:56:07+00:00,1547731698476990467,Cardiff,Ian R McAllister,"b""RT @OborneTweets: In the 1970s Britain had a problem with overmighty trade unions. Fifty years on the problem isn't the unions. It's  the f\xe2\x80\xa6"""
2022-07-14 23:56:06+00:00,1547731695893327873,England,Blue Streak,"b'RT @Glenbonny: @redparaman @linB2198 @W00dy59 @SuejDavej That\xe2\x80\x99s Boris \xf0\x9f\x98\x8d\n\nHe is such a loss, he was the people\xe2\x80\x99s PM.'"
2022-07-14 23:56:03+00:00,1547731685176799233,"Sussex, UK",LouiseP,"b'RT @suemitch2017: ""\'Calls for probe\' into shadowy Tory accused of \'threatening Boris Johnson in phone call\'\xc2\xa0 | Daily Mail Online"" https://t\xe2\x80\xa6'"
2022-07-14 23:55:59+00:00,1547731665052524544,"Québec, Canada",Rick,b'RT @JamesMelville: \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 UK: Boris Johnson resigns\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb9 Italy: Mario Draghi\xc2\xa0offers resignation\n\xf0\x9f\x87\xb1\xf0\x9f\x87\xb0 Sri Lanka: President Gotabaya Rajapaksa agrees\xe2\x80\xa6'
2022-07-14 23:55:56+00:00,1547731655363727361,"Glasgow, Scotland",Graham Maloney,b'@mgoldenmsp Out performing rest of the unequal union during these times when covid etc rampant because of herd immu\xe2\x80\xa6 https://t.co/NIZcHcOcg6'
2022-07-14 23:55:55+00:00,1547731649298776068,UK,Augustinus,b'RT @JamesMelville: \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 UK: Boris Johnson resigns\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb9 Italy: Mario Draghi\xc2\xa0offers resignation\n\xf0\x9f\x87\xb1\xf0\x9f\x87\xb0 Sri Lanka: President Gotabaya Rajapaksa agrees\xe2\x80\xa6'
2022-07-14 23:55:51+00:00,1547731631842029570,United Kingdom,Jan B,b'RT @SteveSheasby: @W00dy59 @elaine_stott And the traitor is\xe2\x80\xa6 @RishiSunak #neverrishi https://t.co/1JZMPJBqQI'
2022-07-14 23:55:51+00:00,1547731631770705920,OH-USA,jNitaP,b'RT @kylenabecker: Breaking News.\xf0\x9f\x9a\xa8\n\nEstonian prime minister Kaja Kallas has just resigned.\n\nThis follows upon the resignation announcements\xe2\x80\xa6'
2022-07-14 23:55:49+00:00,1547731626133581830,"Stockport, England",Jake Kharadi,"b'RT @jeremycorbyn: Boris Johnson is the 3rd Tory PM in 10 yrs &amp; leaves behind him 14m in poverty, a record number of people going hungry, a\xe2\x80\xa6'"
2022-07-14 23:55:49+00:00,1547731624707510272,,Padmaa 🙂,b'RT @TheInsiderPaper: Leaders that have been changed / will be changed this year without an election:\n\nImran Khan - Pakistan\nBoris Johnson -\xe2\x80\xa6'
2022-07-14 23:55:48+00:00,1547731619766620169,Good-Question,Thomas LeBron,"b""@cassisnouveau @kylenabecker Worse than Boris?  I don't even want to go there."""
2022-07-14 23:55:47+00:00,1547731615266136064,,Kenny Lingus,b'@LBC FROM ONE OF YOUR \xe2\x80\x98 CHILDREN \xe2\x80\x98 WHO PARTIED AT YOUR PASSING \xe2\x80\xa6\xe2\x80\xa6\xe2\x80\xa6..WE MISS U MUMMY MARGRET !\nSeems ironic UKRAINE\xe2\x80\xa6 https://t.co/soxsP5BRLE'
2022-07-14 23:55:42+00:00,1547731597356437504,,Mike H,"b""RT @DoubleDownNews: Peter Oborne Demolishes Boris Johnson's Legacy @obornetweets https://t.co/sbr4QKvPRl"""
2022-07-14 23:55:36+00:00,1547731568533221376,United States,SkipHope,b'RT @kylenabecker: Breaking News.\xf0\x9f\x9a\xa8\n\nEstonian prime minister Kaja Kallas has just resigned.\n\nThis follows upon the resignation announcements\xe2\x80\xa6'
2022-07-14 23:55:33+00:00,1547731557900623874,,Roman Catholic,b'RT @kylenabecker: Breaking News.\xf0\x9f\x9a\xa8\n\nEstonian prime minister Kaja Kallas has just resigned.\n\nThis follows upon the resignation announcements\xe2\x80\xa6'
2022-07-14 23:55:30+00:00,1547731547289051137,Republic of Wales,Gareth Mercer,"b'RT @peterjukes: Thread: \n\nGiven [Putin\xe2\x80\x99s campaign of espionage and infiltration, designed to cause destruction to Britain\xe2\x80\x99s prestige and in\xe2\x80\xa6'"
